subject,predicat,object,comment,label
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#LegumeFruit,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Legumes,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/2000/01/rdf-schema#comment,Bitterleave,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Feuille_de_Ndolé,http://www.w3.org/2000/01/rdf-schema#label,Feuille Ndolé,Bitterleave,Feuille Ndolé
http://localhost/ontologies/food#Glucose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#SubstanceOrganique,Le glucose est un sucre (glucide) simple stocké dans notre organisme sous la forme de glycogène qui peut être mobilisé à tout moment pour répondre à la demande de la cellule concernée : c'est le carburant de notre organisme.,Glucose
http://localhost/ontologies/food#Glucose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node11,Le glucose est un sucre (glucide) simple stocké dans notre organisme sous la forme de glycogène qui peut être mobilisé à tout moment pour répondre à la demande de la cellule concernée : c'est le carburant de notre organisme.,Glucose
http://localhost/ontologies/food#Glucose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Le glucose est un sucre (glucide) simple stocké dans notre organisme sous la forme de glycogène qui peut être mobilisé à tout moment pour répondre à la demande de la cellule concernée : c'est le carburant de notre organisme.,Glucose
http://localhost/ontologies/food#Glucose,http://www.w3.org/2000/01/rdf-schema#comment,Le glucose est un sucre (glucide) simple stocké dans notre organisme sous la forme de glycogène qui peut être mobilisé à tout moment pour répondre à la demande de la cellule concernée : c'est le carburant de notre organisme.,Le glucose est un sucre (glucide) simple stocké dans notre organisme sous la forme de glycogène qui peut être mobilisé à tout moment pour répondre à la demande de la cellule concernée : c'est le carburant de notre organisme.,Glucose
http://localhost/ontologies/food#Glucose,http://www.w3.org/2000/01/rdf-schema#label,Glucose,Le glucose est un sucre (glucide) simple stocké dans notre organisme sous la forme de glycogène qui peut être mobilisé à tout moment pour répondre à la demande de la cellule concernée : c'est le carburant de notre organisme.,Glucose
http://localhost/ontologies/food#Goyave,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Fruits,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#LegumeFruit,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2000/01/rdf-schema#comment,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.","Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2000/01/rdf-schema#label,Goyave,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Sodium,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Potassium,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineC,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#ProteineVegetale,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineA,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Sodium,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Potassium,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineC,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#ProteineVegetale,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineA,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#Goyave,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#eau,"Fruit tropical comestible produit par l'arbre Goyavier, de la forme de poire qui mesure de 5 à 7 centi-metre a l'etat sauvage mais peut etre jusqu'a deux fois plus grosse sous sa forme cultivée.",Goyave
http://localhost/ontologies/food#VitamineA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#SubstanceOrganique,"Vitamine indispensable au bon fonctionnement de l'oeil, Joue un role important dans la bonne santé de la peau",Vitamine A
http://localhost/ontologies/food#VitamineA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node11,"Vitamine indispensable au bon fonctionnement de l'oeil, Joue un role important dans la bonne santé de la peau",Vitamine A
http://localhost/ontologies/food#VitamineA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Vitamine indispensable au bon fonctionnement de l'oeil, Joue un role important dans la bonne santé de la peau",Vitamine A
http://localhost/ontologies/food#VitamineA,http://www.w3.org/2000/01/rdf-schema#comment,"Vitamine indispensable au bon fonctionnement de l'oeil, Joue un role important dans la bonne santé de la peau","Vitamine indispensable au bon fonctionnement de l'oeil, Joue un role important dans la bonne santé de la peau",Vitamine A
http://localhost/ontologies/food#VitamineA,http://www.w3.org/2000/01/rdf-schema#label,Vitamine A,"Vitamine indispensable au bon fonctionnement de l'oeil, Joue un role important dans la bonne santé de la peau",Vitamine A
http://localhost/ontologies/food#Haricot,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Haricot,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#LegumeFruit,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Haricot,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Legumes,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Haricot,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Haricot,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Haricot,http://www.w3.org/2000/01/rdf-schema#comment,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Haricot,http://www.w3.org/2000/01/rdf-schema#label,Haricot Graine,Legume issus des parties comestible de la plante potagère de la famille des légumineuses,Haricot Graine
http://localhost/ontologies/food#Riz_SauceArachide,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Repas,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_SauceArachide,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node10,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_SauceArachide,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_SauceArachide,http://www.w3.org/2000/01/rdf-schema#comment,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_SauceArachide,http://www.w3.org/2000/01/rdf-schema#label,Riz + Sauce_Arachide,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_SauceArachide,http://localhost/ontologies/food#EstUnEnsemble,http://localhost/ontologies/food#Riz_cuits,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_SauceArachide,http://localhost/ontologies/food#EstUnEnsemble,http://localhost/ontologies/food#SauceArachide,Riz cuits accopagné avec la sauce arachide sauvent verser au dessus,Riz + Sauce_Arachide
http://localhost/ontologies/food#Riz_Sauté,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#Plat,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node9,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://www.w3.org/2000/01/rdf-schema#comment,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.","Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://www.w3.org/2000/01/rdf-schema#label,Riz Sauté,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://localhost/ontologies/food#Se_Mange_Avec,http://localhost/ontologies/food#poisson,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#eau,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#sel,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#Oignon,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#Riz,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#Riz_Sauté,http://localhost/ontologies/food#contient,http://localhost/ontologies/food#tomato,"Riz preparer avec du tomate, est sauté c'est a dire fait et melanger avec la tomate les epices le sel en un quanrité suffisante.",Riz Sauté
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#ViandeBlanche,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#ViandeProduitPecheOeuf,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2000/01/rdf-schema#comment,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).","Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2000/01/rdf-schema#label,Fish,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2000/01/rdf-schema#label,Poisson,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Fer,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#ProteineAnimale,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Vitamine_B12,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Zinc,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Phosphore,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#calcium,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#Iode,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineD,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/2002/07/owl#topObjectProperty,http://localhost/ontologies/food#VitamineA,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#EstUnEnsemble,http://localhost/ontologies/food#SauceTomatePoisson,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Fer,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#ProteineAnimale,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Vitamine_B12,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Zinc,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Phosphore,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#calcium,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#Iode,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineD,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://localhost/ontologies/food#apporte,http://localhost/ontologies/food#VitamineA,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Fish
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#TypeAliment,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node12,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#ViandeBlanche,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#ViandeProduitPecheOeuf,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
http://localhost/ontologies/food#poisson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
http://localhost/ontologies/food#poisson,http://www.w3.org/2000/01/rdf-schema#comment,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).","Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
http://localhost/ontologies/food#poisson,http://www.w3.org/2000/01/rdf-schema#label,Fish,"Animal possédant un squelette, generalement ovipare (mais parfois ovovivipare ou vivipare) vivant dans l'eau, et respirent généralament par des branchies (bien que certains especes aient des systemes aérienne comlementaire, comme les poumons des dipneustes ou le labyrinthe des anabantidés).",Poisson
