file,col,row,URI
KNSR2545_2,0,7,NIL
KNSR2545_2,0,8,NIL
KNSR2545_2,0,9,http://www.wikidata.org/entity/Q5382492
KNSR2545_2,0,10,http://www.wikidata.org/entity/Q5382492
KNSR2545_2,0,11,http://www.wikidata.org/entity/Q105262004
KNSR2545_2,0,12,http://www.wikidata.org/entity/Q105262004
KNSR2545_2,0,13,NIL
KNSR2545_2,0,14,NIL
KNSR2545_2,0,15,NIL
KNSR2545_2,0,16,NIL
KNSR2545_2,0,17,NIL
KNSR2545_2,0,18,NIL
KNSR2545_2,0,19,NIL
KNSR2545_2,0,20,NIL
KNSR2545_2,0,21,NIL
KNSR2545_2,0,22,NIL
KNSR2545_2,0,23,NIL
KNSR2545_2,1,0,NIL
KNSR2545_2,2,0,NIL
KNSR2545_2,3,0,NIL
KNSR2545_2,4,0,NIL
KNSR2545_2,5,0,http://www.wikidata.org/entity/Q158739
KNSR2545_2,6,0,NIL
KNSR2545_2,7,0,NIL
KNSR2545_2,8,0,NIL
KNSR2545_3,0,0,http://www.wikidata.org/entity/Q1894494
KNSR2545_3,1,0,http://www.wikidata.org/entity/Q43
KNSR2545_3,2,0,http://www.wikidata.org/entity/Q874659
KNSR2545_3,3,0,http://www.wikidata.org/entity/Q1671988
KNSR2545_3,3,1,NIL
KNSR2545_3,3,2,NIL
KNSR2545_3,3,3,NIL
KNSR2545_3,3,4,NIL
KNSR2545_3,3,5,NIL
KNSR2545_3,3,6,NIL
KNSR2545_3,3,7,NIL
KNSR2545_3,3,8,NIL
KNSR2545_3,3,9,NIL
KNSR2545_3,3,10,NIL
KNSR2545_3,3,11,NIL
KNSR2545_3,3,12,NIL
KNSR2545_3,3,13,NIL
KNSR2545_3,3,14,NIL
KNSR2545_3,3,15,NIL
KNSR2545_3,3,16,NIL
KNSR2545_3,3,17,NIL
KNSR2545_3,3,18,NIL
KNSR2545_3,3,19,NIL
KNSR2545_3,3,20,NIL
KNSR2545_3,3,21,NIL
KNSR2545_3,3,22,NIL
KNSR2545_3,3,23,NIL
KNSR2545_3,3,24,NIL
KNSR2545_3,3,25,NIL
KNSR2545_3,3,26,NIL
KNSR2545_3,3,27,NIL
KNSR2545_3,3,28,NIL
KNSR2545_3,3,29,NIL
KNSR2545_3,3,30,NIL
KNSR2545_3,3,31,NIL
KNSR2545_3,3,32,NIL
KNSR2545_3,3,33,NIL
KNSR2545_3,3,34,NIL
KNSR2545_3,3,35,NIL
KNSR2545_3,3,36,NIL
KNSR2545_3,3,37,NIL
KNSR2545_3,3,38,NIL
KNSR2545_3,3,39,NIL
KNSR2545_3,3,40,NIL
KNSR2545_3,3,41,NIL
KNSR2545_3,3,42,NIL
KNSR2545_3,3,43,NIL
KNSR2545_3,3,44,NIL
KNSR2545_3,3,45,NIL
KNSR2545_3,3,46,NIL
KNSR2545_3,3,47,NIL
KNSR2545_3,3,48,NIL
KNSR2545_3,3,49,NIL
KNSR2545_3,3,50,NIL
KNSR2545_3,3,51,NIL
KNSR2545_3,3,52,NIL
KNSR2545_3,3,53,NIL
KNSR2545_3,3,54,NIL
KNSR2545_3,3,55,NIL
KNSR2545_3,3,56,NIL
KNSR2545_3,3,57,NIL
KNSR2545_3,3,58,NIL
KNSR2545_3,3,59,NIL
KNSR2545_3,4,0,http://www.wikidata.org/entity/Q956495
KNSR2545_3,5,0,http://www.wikidata.org/entity/Q46372533
KNSR2545_3,6,0,NIL
KNSR2545_3,6,1,NIL
KNSR2545_3,6,2,NIL
KNSR2545_3,6,3,http://www.wikidata.org/entity/Q375837
KNSR2545_3,6,4,http://www.wikidata.org/entity/Q104253499
KNSR2545_3,6,5,NIL
KNSR2545_3,6,6,http://www.wikidata.org/entity/Q415007
KNSR2545_3,6,7,NIL
KNSR2545_3,6,8,NIL
KNSR2545_3,6,9,NIL
KNSR2545_3,6,10,NIL
KNSR2545_3,6,11,NIL
KNSR2545_3,6,12,NIL
KNSR2545_3,6,13,NIL
KNSR2545_3,6,14,NIL
KNSR2545_3,6,15,NIL
KNSR2545_3,6,16,http://www.wikidata.org/entity/Q83078893
KNSR2545_3,6,17,http://www.wikidata.org/entity/Q421964
KNSR2545_3,6,18,http://www.wikidata.org/entity/Q105245022
KNSR2545_3,6,19,NIL
KNSR2545_3,6,20,NIL
KNSR2545_3,6,21,NIL
KNSR2545_3,6,22,NIL
KNSR2545_3,6,23,NIL
KNSR2545_3,6,24,NIL
KNSR2545_3,6,25,NIL
KNSR2545_3,6,26,NIL
KNSR2545_3,6,27,NIL
KNSR2545_3,6,28,NIL
KNSR2545_3,6,29,NIL
KNSR2545_3,6,30,NIL
KNSR2545_3,6,31,http://www.wikidata.org/entity/Q409478
KNSR2545_3,6,32,NIL
KNSR2545_3,6,33,http://www.wikidata.org/entity/Q27145448
KNSR2545_3,6,34,http://www.wikidata.org/entity/Q72508147
KNSR2545_3,6,35,http://www.wikidata.org/entity/Q105271389
KNSR2545_3,6,36,NIL
KNSR2545_3,6,37,NIL
KNSR2545_3,6,38,NIL
KNSR2545_3,6,39,NIL
KNSR2545_3,6,40,NIL
KNSR2545_3,6,41,NIL
KNSR2545_3,6,42,http://www.wikidata.org/entity/Q421964
KNSR2545_3,6,43,NIL
KNSR2545_3,6,44,NIL
KNSR2545_3,6,45,NIL
KNSR2545_3,6,46,NIL
KNSR2545_3,6,47,NIL
KNSR2545_3,6,48,NIL
KNSR2545_3,6,49,NIL
KNSR2545_3,6,50,NIL
KNSR2545_3,6,51,NIL
KNSR2545_3,6,52,NIL
KNSR2545_3,6,53,NIL
KNSR2545_3,6,54,NIL
KNSR2545_3,6,55,NIL
KNSR2545_3,6,56,NIL
KNSR2545_3,6,57,NIL
KNSR2545_3,6,58,NIL
KNSR2545_3,6,59,NIL
KNSR2545_3,7,0,NIL
KNSR2545_3,7,1,NIL
KNSR2545_3,7,2,NIL
KNSR2545_3,7,3,http://www.wikidata.org/entity/Q375837
KNSR2545_3,7,4,http://www.wikidata.org/entity/Q104253499
KNSR2545_3,7,5,NIL
KNSR2545_3,7,6,NIL
KNSR2545_3,7,7,NIL
KNSR2545_3,7,8,NIL
KNSR2545_3,7,9,NIL
KNSR2545_3,7,10,NIL
KNSR2545_3,7,11,NIL
KNSR2545_3,7,12,NIL
KNSR2545_3,7,13,NIL
KNSR2545_3,7,14,NIL
KNSR2545_3,7,15,NIL
KNSR2545_3,7,16,NIL
KNSR2545_3,7,17,NIL
KNSR2545_3,7,18,NIL
KNSR2545_3,7,19,NIL
KNSR2545_3,7,20,http://www.wikidata.org/entity/Q105150312
KNSR2545_3,7,21,NIL
KNSR2545_3,7,22,NIL
KNSR2545_3,7,23,NIL
KNSR2545_3,7,24,NIL
KNSR2545_3,7,25,NIL
KNSR2545_3,7,26,NIL
KNSR2545_3,7,27,NIL
KNSR2545_3,7,28,NIL
KNSR2545_3,7,29,NIL
KNSR2545_3,7,30,NIL
KNSR2545_3,7,31,http://www.wikidata.org/entity/Q409478
KNSR2545_3,7,32,NIL
KNSR2545_3,7,33,NIL
KNSR2545_3,7,34,NIL
KNSR2545_3,7,35,NIL
KNSR2545_3,7,36,NIL
KNSR2545_3,7,37,NIL
KNSR2545_3,7,38,NIL
KNSR2545_3,7,39,NIL
KNSR2545_3,7,40,NIL
KNSR2545_3,7,41,NIL
KNSR2545_3,7,42,NIL
KNSR2545_3,7,43,NIL
KNSR2545_3,7,44,NIL
KNSR2545_3,7,45,NIL
KNSR2545_3,7,46,NIL
KNSR2545_3,7,47,NIL
KNSR2545_3,7,48,NIL
KNSR2545_3,7,49,NIL
KNSR2545_3,7,50,NIL
KNSR2545_3,7,51,NIL
KNSR2545_3,7,52,NIL
KNSR2545_3,7,53,NIL
KNSR2545_3,7,54,NIL
KNSR2545_3,7,55,NIL
KNSR2545_3,7,56,NIL
KNSR2545_3,7,57,NIL
KNSR2545_3,7,58,NIL
KNSR2545_3,7,59,NIL
KNSR2546_1,0,0,NIL
KNSR2546_1,0,1,http://www.wikidata.org/entity/Q19043480
KNSR2546_1,0,2,NIL
KNSR2546_1,0,3,NIL
KNSR2546_1,0,4,NIL
KNSR2546_1,0,5,NIL
KNSR2546_1,0,6,http://www.wikidata.org/entity/Q63003814
KNSR2546_1,0,7,NIL
KNSR2546_1,0,8,NIL
KNSR2546_1,0,9,NIL
KNSR2546_1,0,10,NIL
KNSR2546_1,0,11,http://www.wikidata.org/entity/Q29701254
KNSR2546_1,0,12,NIL
KNSR2546_1,0,13,NIL
KNSR2546_1,0,14,NIL
KNSR2546_1,0,15,NIL
KNSR2546_1,0,16,NIL
KNSR2546_1,1,0,http://www.wikidata.org/entity/Q1965
KNSR2546_1,2,0,NIL
KNSR2546_1,3,0,http://www.wikidata.org/entity/Q15262402
KNSR2546_1,4,0,NIL
KNSR2546_1,5,0,NIL
KNSR2546_1,5,1,NIL
KNSR2546_1,5,2,NIL
KNSR2546_1,5,3,NIL
KNSR2546_1,5,4,NIL
KNSR2546_1,5,5,NIL
KNSR2546_1,5,6,NIL
KNSR2546_1,5,7,NIL
KNSR2546_1,5,8,NIL
KNSR2546_1,5,9,http://www.wikidata.org/entity/Q62080713
KNSR2546_1,5,10,NIL
KNSR2546_1,5,11,NIL
KNSR2546_1,5,12,NIL
KNSR2546_1,5,13,NIL
KNSR2546_1,5,14,NIL
KNSR2546_1,5,15,NIL
KNSR2546_1,5,16,NIL
KNSR2546_1,6,0,NIL
KNSR2546_1,6,1,NIL
KNSR2546_1,6,2,NIL
KNSR2546_1,6,3,NIL
KNSR2546_1,6,4,NIL
KNSR2546_1,6,5,NIL
KNSR2546_1,6,6,NIL
KNSR2546_1,6,7,NIL
KNSR2546_1,6,8,NIL
KNSR2546_1,6,9,NIL
KNSR2546_1,6,10,NIL
KNSR2546_1,6,11,NIL
KNSR2546_1,6,12,NIL
KNSR2546_1,6,13,NIL
KNSR2546_1,6,14,NIL
KNSR2546_1,6,15,NIL
KNSR2546_1,6,16,NIL
KNSR2546_1,7,0,NIL
KNSR2546_1,7,1,NIL
KNSR2546_1,7,2,NIL
KNSR2546_1,7,3,NIL
KNSR2546_1,7,4,NIL
KNSR2546_1,7,5,NIL
KNSR2546_1,7,6,NIL
KNSR2546_1,7,7,NIL
KNSR2546_1,7,8,NIL
KNSR2546_1,7,9,http://www.wikidata.org/entity/Q16117406
KNSR2546_1,7,10,http://www.wikidata.org/entity/Q9127851
KNSR2546_1,7,11,NIL
KNSR2546_1,7,12,NIL
KNSR2546_1,7,13,NIL
KNSR2546_1,7,14,NIL
KNSR2546_1,7,15,NIL
KNSR2546_1,7,16,http://www.wikidata.org/entity/Q9127851
KNSR2546_2,0,0,NIL
KNSR2546_2,0,1,http://www.wikidata.org/entity/Q4029763
KNSR2546_2,0,2,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,3,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,4,http://www.wikidata.org/entity/Q483711
KNSR2546_2,0,5,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,6,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,7,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,8,http://www.wikidata.org/entity/Q656940
KNSR2546_2,0,9,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,10,http://www.wikidata.org/entity/Q2441836
KNSR2546_2,0,11,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,12,http://www.wikidata.org/entity/Q656940
KNSR2546_2,0,13,http://www.wikidata.org/entity/Q656940
KNSR2546_2,0,14,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,15,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,16,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,0,17,http://www.wikidata.org/entity/Q2441836
KNSR2546_2,0,18,http://www.wikidata.org/entity/Q2922269
KNSR2546_2,0,19,NIL
KNSR2546_2,0,20,http://www.wikidata.org/entity/Q2922269
KNSR2546_2,0,21,http://www.wikidata.org/entity/Q4029763
KNSR2546_2,0,22,NIL
KNSR2546_2,0,23,NIL
KNSR2546_2,0,24,NIL
KNSR2546_2,0,25,NIL
KNSR2546_2,0,26,NIL
KNSR2546_2,0,27,NIL
KNSR2546_2,1,0,NIL
KNSR2546_2,1,1,NIL
KNSR2546_2,1,2,NIL
KNSR2546_2,1,3,NIL
KNSR2546_2,1,4,NIL
KNSR2546_2,1,5,NIL
KNSR2546_2,1,6,NIL
KNSR2546_2,1,7,NIL
KNSR2546_2,1,8,NIL
KNSR2546_2,1,9,NIL
KNSR2546_2,1,10,http://www.wikidata.org/entity/Q60515642
KNSR2546_2,1,11,NIL
KNSR2546_2,1,12,NIL
KNSR2546_2,1,13,NIL
KNSR2546_2,1,14,NIL
KNSR2546_2,1,15,http://www.wikidata.org/entity/Q49213204
KNSR2546_2,1,16,NIL
KNSR2546_2,1,17,NIL
KNSR2546_2,1,18,NIL
KNSR2546_2,1,19,http://www.wikidata.org/entity/Q11898003
KNSR2546_2,1,20,NIL
KNSR2546_2,1,21,NIL
KNSR2546_2,1,22,NIL
KNSR2546_2,1,23,NIL
KNSR2546_2,1,24,NIL
KNSR2546_2,1,25,NIL
KNSR2546_2,1,26,NIL
KNSR2546_2,1,27,NIL
KNSR2546_2,2,0,NIL
KNSR2546_2,2,1,NIL
KNSR2546_2,2,2,NIL
KNSR2546_2,2,3,NIL
KNSR2546_2,2,4,NIL
KNSR2546_2,2,5,NIL
KNSR2546_2,2,6,NIL
KNSR2546_2,2,7,NIL
KNSR2546_2,2,8,NIL
KNSR2546_2,2,9,http://www.wikidata.org/entity/Q2994663
KNSR2546_2,2,10,http://www.wikidata.org/entity/Q2994663
KNSR2546_2,2,11,NIL
KNSR2546_2,2,12,http://www.wikidata.org/entity/Q656940
KNSR2546_2,2,13,NIL
KNSR2546_2,2,14,NIL
KNSR2546_2,2,15,NIL
KNSR2546_2,2,16,http://www.wikidata.org/entity/Q2994663
KNSR2546_2,2,17,NIL
KNSR2546_2,2,18,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,2,19,NIL
KNSR2546_2,2,20,NIL
KNSR2546_2,2,21,NIL
KNSR2546_2,2,22,NIL
KNSR2546_2,2,23,NIL
KNSR2546_2,2,24,NIL
KNSR2546_2,2,25,NIL
KNSR2546_2,2,26,NIL
KNSR2546_2,2,27,NIL
KNSR2546_2,3,0,NIL
KNSR2546_2,3,1,NIL
KNSR2546_2,3,2,NIL
KNSR2546_2,3,3,NIL
KNSR2546_2,3,4,NIL
KNSR2546_2,3,5,NIL
KNSR2546_2,3,6,NIL
KNSR2546_2,3,7,NIL
KNSR2546_2,3,8,NIL
KNSR2546_2,3,9,NIL
KNSR2546_2,3,10,NIL
KNSR2546_2,3,11,NIL
KNSR2546_2,3,12,http://www.wikidata.org/entity/Q7093938
KNSR2546_2,3,13,NIL
KNSR2546_2,3,14,NIL
KNSR2546_2,3,15,NIL
KNSR2546_2,3,16,http://www.wikidata.org/entity/Q16881206
KNSR2546_2,3,17,NIL
KNSR2546_2,3,18,NIL
KNSR2546_2,3,19,NIL
KNSR2546_2,3,20,NIL
KNSR2546_2,3,21,NIL
KNSR2546_2,3,22,NIL
KNSR2546_2,3,23,NIL
KNSR2546_2,3,24,NIL
KNSR2546_2,3,25,NIL
KNSR2546_2,3,26,NIL
KNSR2546_2,3,27,NIL
KNSR2546_2,4,0,NIL
KNSR2546_2,4,1,NIL
KNSR2546_2,4,2,NIL
KNSR2546_2,4,3,NIL
KNSR2546_2,4,4,NIL
KNSR2546_2,4,5,NIL
KNSR2546_2,4,6,NIL
KNSR2546_2,4,7,NIL
KNSR2546_2,4,8,NIL
KNSR2546_2,4,9,NIL
KNSR2546_2,4,10,http://www.wikidata.org/entity/Q2987371
KNSR2546_2,4,11,NIL
KNSR2546_2,4,12,NIL
KNSR2546_2,4,13,NIL
KNSR2546_2,4,14,NIL
KNSR2546_2,4,15,NIL
KNSR2546_2,4,16,NIL
KNSR2546_2,4,17,NIL
KNSR2546_2,4,18,NIL
KNSR2546_2,4,19,NIL
KNSR2546_2,4,20,NIL
KNSR2546_2,4,21,NIL
KNSR2546_2,4,22,NIL
KNSR2546_2,4,23,NIL
KNSR2546_2,4,24,NIL
KNSR2546_2,4,25,NIL
KNSR2546_2,4,26,NIL
KNSR2546_2,4,27,NIL
KNSR2546_2,5,0,NIL
KNSR2546_2,5,1,NIL
KNSR2546_2,5,2,NIL
KNSR2546_2,5,3,NIL
KNSR2546_2,5,4,NIL
KNSR2546_2,5,5,NIL
KNSR2546_2,5,6,NIL
KNSR2546_2,5,7,http://www.wikidata.org/entity/Q2922269
KNSR2546_2,5,8,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,5,9,http://www.wikidata.org/entity/Q656940
KNSR2546_2,5,10,http://www.wikidata.org/entity/Q656940
KNSR2546_2,5,11,NIL
KNSR2546_2,5,12,NIL
KNSR2546_2,5,13,NIL
KNSR2546_2,5,14,NIL
KNSR2546_2,5,15,NIL
KNSR2546_2,5,16,NIL
KNSR2546_2,5,17,NIL
KNSR2546_2,5,18,NIL
KNSR2546_2,5,19,NIL
KNSR2546_2,5,20,NIL
KNSR2546_2,5,21,NIL
KNSR2546_2,5,22,NIL
KNSR2546_2,5,23,NIL
KNSR2546_2,5,24,NIL
KNSR2546_2,5,25,NIL
KNSR2546_2,5,26,NIL
KNSR2546_2,5,27,NIL
KNSR2546_2,6,0,NIL
KNSR2546_2,6,1,NIL
KNSR2546_2,6,2,NIL
KNSR2546_2,6,3,NIL
KNSR2546_2,6,4,NIL
KNSR2546_2,6,5,NIL
KNSR2546_2,6,6,NIL
KNSR2546_2,6,7,http://www.wikidata.org/entity/Q91529695
KNSR2546_2,6,8,NIL
KNSR2546_2,6,9,NIL
KNSR2546_2,6,10,NIL
KNSR2546_2,6,11,NIL
KNSR2546_2,6,12,NIL
KNSR2546_2,6,13,NIL
KNSR2546_2,6,14,NIL
KNSR2546_2,6,15,NIL
KNSR2546_2,6,16,NIL
KNSR2546_2,6,17,NIL
KNSR2546_2,6,18,NIL
KNSR2546_2,6,19,NIL
KNSR2546_2,6,20,NIL
KNSR2546_2,6,21,NIL
KNSR2546_2,6,22,NIL
KNSR2546_2,6,23,NIL
KNSR2546_2,6,24,NIL
KNSR2546_2,6,25,NIL
KNSR2546_2,6,26,NIL
KNSR2546_2,6,27,NIL
KNSR2546_2,7,0,NIL
KNSR2546_2,7,1,http://www.wikidata.org/entity/Q656940
KNSR2546_2,7,2,http://www.wikidata.org/entity/Q2441836
KNSR2546_2,7,3,NIL
KNSR2546_2,7,4,NIL
KNSR2546_2,7,5,http://www.wikidata.org/entity/Q483711
KNSR2546_2,7,6,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,7,7,NIL
KNSR2546_2,7,8,http://www.wikidata.org/entity/Q4545496
KNSR2546_2,7,9,NIL
KNSR2546_2,7,10,NIL
KNSR2546_2,7,11,NIL
KNSR2546_2,7,12,NIL
KNSR2546_2,7,13,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,7,14,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,7,15,http://www.wikidata.org/entity/Q656940
KNSR2546_2,7,16,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,7,17,NIL
KNSR2546_2,7,18,NIL
KNSR2546_2,7,19,NIL
KNSR2546_2,7,20,NIL
KNSR2546_2,7,21,http://www.wikidata.org/entity/Q3517951
KNSR2546_2,7,22,NIL
KNSR2546_2,7,23,NIL
KNSR2546_2,7,24,NIL
KNSR2546_2,7,25,NIL
KNSR2546_2,7,26,NIL
KNSR2546_2,7,27,NIL
KNSR2546_2,8,0,NIL
KNSR2546_2,8,1,http://www.wikidata.org/entity/Q4781213
KNSR2546_2,8,2,NIL
KNSR2546_2,8,3,NIL
KNSR2546_2,8,4,NIL
KNSR2546_2,8,5,NIL
KNSR2546_2,8,6,http://www.wikidata.org/entity/Q1063147
KNSR2546_2,8,7,NIL
KNSR2546_2,8,8,NIL
KNSR2546_2,8,9,NIL
KNSR2546_2,8,10,NIL
KNSR2546_2,8,11,NIL
KNSR2546_2,8,12,NIL
KNSR2546_2,8,13,NIL
KNSR2546_2,8,14,NIL
KNSR2546_2,8,15,NIL
KNSR2546_2,8,16,http://www.wikidata.org/entity/Q1781317
KNSR2546_2,8,17,NIL
KNSR2546_2,8,18,NIL
KNSR2546_2,8,19,NIL
KNSR2546_2,8,20,NIL
KNSR2546_2,8,21,NIL
KNSR2546_2,8,22,NIL
KNSR2546_2,8,23,NIL
KNSR2546_2,8,24,NIL
KNSR2546_2,8,25,NIL
KNSR2546_2,8,26,NIL
KNSR2546_2,8,27,NIL
KNSR2546_3,0,0,NIL
KNSR2546_3,0,1,NIL
KNSR2546_3,0,2,NIL
KNSR2546_3,0,3,NIL
KNSR2546_3,0,4,NIL
KNSR2546_3,0,5,http://www.wikidata.org/entity/Q50673349
KNSR2546_3,0,6,NIL
KNSR2546_3,0,7,NIL
KNSR2546_3,0,8,NIL
KNSR2546_3,0,9,NIL
KNSR2546_3,0,10,NIL
KNSR2546_3,0,11,NIL
KNSR2546_3,0,12,NIL
KNSR2546_3,0,13,NIL
KNSR2546_3,0,14,NIL
KNSR2546_3,0,15,NIL
KNSR2546_3,0,16,http://www.wikidata.org/entity/Q21620157
KNSR2546_3,0,17,NIL
KNSR2546_3,0,18,NIL
KNSR2546_3,0,19,NIL
KNSR2546_3,0,20,NIL
KNSR2546_3,0,21,http://www.wikidata.org/entity/Q60515642
KNSR2546_3,0,22,NIL
KNSR2546_3,0,23,NIL
KNSR2546_3,0,24,http://www.wikidata.org/entity/Q46930741
KNSR2546_3,0,25,http://www.wikidata.org/entity/Q46930741
KNSR2546_3,0,26,NIL
KNSR2546_3,0,27,NIL
KNSR2546_3,0,28,NIL
KNSR2546_3,0,29,http://www.wikidata.org/entity/Q19283998
KNSR2546_3,0,30,http://www.wikidata.org/entity/Q11898003
KNSR2546_3,0,31,http://www.wikidata.org/entity/Q11898003
KNSR2546_3,0,32,http://www.wikidata.org/entity/Q11898003
KNSR2546_3,0,33,http://www.wikidata.org/entity/Q11898003
KNSR2546_3,0,34,http://www.wikidata.org/entity/Q11898003
KNSR2546_3,0,35,NIL
KNSR2546_3,0,36,NIL
KNSR2546_3,0,37,NIL
KNSR2546_3,0,38,NIL
KNSR2546_3,1,0,NIL
KNSR2546_3,1,1,NIL
KNSR2546_3,1,2,NIL
KNSR2546_3,1,3,NIL
KNSR2546_3,1,4,NIL
KNSR2546_3,1,5,NIL
KNSR2546_3,1,6,NIL
KNSR2546_3,1,7,NIL
KNSR2546_3,1,8,http://www.wikidata.org/entity/Q1503784
KNSR2546_3,1,9,NIL
KNSR2546_3,1,10,NIL
KNSR2546_3,1,11,NIL
KNSR2546_3,1,12,NIL
KNSR2546_3,1,13,NIL
KNSR2546_3,1,14,NIL
KNSR2546_3,1,15,NIL
KNSR2546_3,1,16,NIL
KNSR2546_3,1,17,NIL
KNSR2546_3,1,18,NIL
KNSR2546_3,1,19,NIL
KNSR2546_3,1,20,NIL
KNSR2546_3,1,21,NIL
KNSR2546_3,1,22,NIL
KNSR2546_3,1,23,NIL
KNSR2546_3,1,24,NIL
KNSR2546_3,1,25,NIL
KNSR2546_3,1,26,NIL
KNSR2546_3,1,27,NIL
KNSR2546_3,1,28,NIL
KNSR2546_3,1,29,NIL
KNSR2546_3,1,30,NIL
KNSR2546_3,1,31,NIL
KNSR2546_3,1,32,NIL
KNSR2546_3,1,33,NIL
KNSR2546_3,1,34,NIL
KNSR2546_3,1,35,NIL
KNSR2546_3,1,36,NIL
KNSR2546_3,1,37,NIL
KNSR2546_3,1,38,NIL
KNSR2546_3,2,0,http://www.wikidata.org/entity/Q66291124
KNSR2546_3,3,0,NIL
KNSR2546_3,4,0,NIL
KNSR2546_3,5,0,NIL
KNSR2546_4,0,0,NIL
KNSR2546_4,0,1,NIL
KNSR2546_4,0,2,NIL
KNSR2546_4,0,3,NIL
KNSR2546_4,0,4,NIL
KNSR2546_4,0,5,http://www.wikidata.org/entity/Q2987371
KNSR2546_4,0,6,NIL
KNSR2546_4,0,7,NIL
KNSR2546_4,0,8,NIL
KNSR2546_4,0,9,NIL
KNSR2546_4,0,10,NIL
KNSR2546_4,0,11,NIL
KNSR2546_4,0,12,NIL
KNSR2546_4,0,13,NIL
KNSR2546_4,1,0,NIL
KNSR2546_4,1,1,NIL
KNSR2546_4,1,2,NIL
KNSR2546_4,1,3,NIL
KNSR2546_4,1,4,NIL
KNSR2546_4,1,5,NIL
KNSR2546_4,1,6,NIL
KNSR2546_4,1,7,NIL
KNSR2546_4,1,8,NIL
KNSR2546_4,1,9,NIL
KNSR2546_4,1,10,NIL
KNSR2546_4,1,11,NIL
KNSR2546_4,1,12,NIL
KNSR2546_4,1,13,NIL
KNSR2546_4,2,0,NIL
KNSR2546_4,2,1,NIL
KNSR2546_4,2,2,NIL
KNSR2546_4,2,3,NIL
KNSR2546_4,2,4,http://www.wikidata.org/entity/Q4103197
KNSR2546_4,2,5,NIL
KNSR2546_4,2,6,NIL
KNSR2546_4,2,7,NIL
KNSR2546_4,2,8,NIL
KNSR2546_4,2,9,NIL
KNSR2546_4,2,10,NIL
KNSR2546_4,2,11,NIL
KNSR2546_4,2,12,NIL
KNSR2546_4,2,13,NIL
KNSR2546_4,3,0,http://www.wikidata.org/entity/Q1113882
KNSR2546_4,4,0,NIL
KNSR2546_4,4,1,NIL
KNSR2546_4,4,2,NIL
KNSR2546_4,4,3,http://www.wikidata.org/entity/Q9659
KNSR2546_4,4,4,http://www.wikidata.org/entity/Q9659
KNSR2546_4,4,5,http://www.wikidata.org/entity/Q9659
KNSR2546_4,4,6,NIL
KNSR2546_4,4,7,NIL
KNSR2546_4,4,8,http://www.wikidata.org/entity/Q9747
KNSR2546_4,4,9,http://www.wikidata.org/entity/Q9659
KNSR2546_4,4,10,http://www.wikidata.org/entity/Q9659
KNSR2546_4,4,11,NIL
KNSR2546_4,4,12,NIL
KNSR2546_4,4,13,NIL
KNSR2546_4,5,0,NIL
KNSR2546_4,6,0,http://www.wikidata.org/entity/Q1096
KNSR2546_4,7,0,NIL
KNSR2546_4,7,1,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,2,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,3,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,4,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,5,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,6,NIL
KNSR2546_4,7,7,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,8,http://www.wikidata.org/entity/Q9946
KNSR2546_4,7,9,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,10,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,11,http://www.wikidata.org/entity/Q9659
KNSR2546_4,7,12,NIL
KNSR2546_4,7,13,NIL
KNSR2546_4,8,0,http://www.wikidata.org/entity/Q1096
KNSR2547_1,0,0,NIL
KNSR2547_1,0,1,NIL
KNSR2547_1,0,2,NIL
KNSR2547_1,0,3,NIL
KNSR2547_1,0,4,NIL
KNSR2547_1,0,5,NIL
KNSR2547_1,0,6,NIL
KNSR2547_1,0,7,NIL
KNSR2547_1,0,8,NIL
KNSR2547_1,0,9,NIL
KNSR2547_1,0,10,NIL
KNSR2547_1,0,11,NIL
KNSR2547_1,0,12,NIL
KNSR2547_1,0,13,NIL
KNSR2547_1,0,14,NIL
KNSR2547_1,0,15,NIL
KNSR2547_1,0,16,NIL
KNSR2547_1,0,17,NIL
KNSR2547_1,0,18,NIL
KNSR2547_1,0,19,NIL
KNSR2547_1,0,20,NIL
KNSR2547_1,0,21,NIL
KNSR2547_1,0,22,NIL
